"","date","gold","returns"
"3427",1981-10-12,451.6,-0.00143829199989831
"3428",1981-10-13,443.9,-0.0171975204355173
"3429",1981-10-14,445.25,0.00303661032978209
"3430",1981-10-15,446.85,0.00358704565762924
"3431",1981-10-16,441.25,-0.0126113595798945
"3432",1981-10-19,440.75,-0.00113378696952626
"3433",1981-10-20,437.2,-0.00808706497559619
"3434",1981-10-21,433.3,-0.00896042755652005
"3435",1981-10-22,434.6,0.00299573907646522
"3436",1981-10-23,433.5,-0.00253427160173203
"3437",1981-10-26,428,-0.0127686006388004
"3438",1981-10-27,426.8,-0.00280767615419819
"3439",1981-10-28,431.5,0.010951991095884
"3440",1981-10-29,422.25,-0.0216699548355725
"3441",1981-10-30,429,0.0158593632401072
"3442",1981-11-02,431,0.00465117117573044
"3443",1981-11-03,427.75,-0.0075691773314448
"3444",1981-11-04,431,0.0075691773314448
"3445",1981-11-05,428.9,-0.00488429858091255
"3446",1981-11-06,427.75,-0.00268487875053225
"3447",1981-11-09,430.1,0.005478827017388
"3448",1981-11-10,422.75,-0.0172367520110006
"3449",1981-11-11,412.75,-0.0239389049784524
"3450",1981-11-12,412.25,-0.00121212136052939
"3451",1981-11-13,414,0.004236012385606
"3452",1981-11-16,408.25,-0.0139862419747399
"3453",1981-11-17,395.75,-0.0310970330894529
"3454",1981-11-18,400.75,0.0125550927285412
"3455",1981-11-19,401,0.00062363581690672
"3456",1981-11-20,401,0
"3457",1981-11-23,396,-0.0125472160520887
"3458",1981-11-24,398,0.00503779402995708
"3459",1981-11-25,406,0.0199011543172949
"3460",1981-11-26,409.75,0.00919405802220652
"3461",1981-11-27,411.25,0.00365408445564253
"3462",1981-11-30,415.5,0.0102813122159215
"3463",1981-12-01,405,-0.0255955471889644
"3464",1981-12-02,405.25,0.000617093509246658
"3465",1981-12-03,419,0.033366759306352
"3466",1981-12-04,423.5,0.010682594169972
"3467",1981-12-07,417.25,-0.0148679515501646
"3468",1981-12-08,417.25,0
"3469",1981-12-09,408.25,-0.0218058306913704
"3470",1981-12-10,407,-0.00306654640797976
"3471",1981-12-11,409,0.00490197060020758
"3472",1981-12-14,419.25,0.0247522446605162
"3473",1981-12-15,413.25,-0.0144146640021852
"3474",1981-12-16,418,0.0114286958236232
"3475",1981-12-17,418,0
"3476",1981-12-18,415.25,-0.00660068403135217
"3477",1981-12-21,413.75,-0.00361882180213158
"3478",1981-12-22,403.75,-0.0244660521544064
"3479",1981-12-23,402.25,-0.0037220886643734
"3480",1981-12-24,404,0.00434109208865774
"3481",1981-12-29,396.25,-0.0193695527696605
"3482",1981-12-30,397.25,0.00252048022533558
"3483",1981-12-31,400,0.00689874169115612
"3484",1982-01-04,399,-0.00250313021811799
"3485",1982-01-05,400.75,0.00437637459979889
"3486",1982-01-06,402,0.00311429712935851
"3487",1982-01-07,396.25,-0.0144067634275311
"3488",1982-01-08,397.75,0.00377834202640592
"3489",1982-01-11,392,-0.0145618274274337
"3490",1982-01-12,389.25,-0.00704002907635459
"3491",1982-01-13,387,-0.00579711768432567
"3492",1982-01-14,371,-0.042222630422347
"3493",1982-01-15,377.25,0.0167060350405235
"3494",1982-01-18,369.75,-0.0200809960570494
"3495",1982-01-19,377.25,0.0200809960570494
"3496",1982-01-20,371.75,-0.0146865123076942
"3497",1982-01-21,375.25,0.00937088517330675
"3498",1982-01-22,377.75,0.00664013063927804
"3499",1982-01-25,373.5,-0.011314596579977
"3500",1982-01-26,373.5,0
"3501",1982-01-27,382.5,0.0238106486937184
"3502",1982-01-28,381.5,-0.00261780254207888
"3503",1982-01-29,388.25,0.0175386113042846
"3504",1982-02-01,381.25,-0.0181941341071745
"3505",1982-02-02,376.25,-0.0132015118585365
"3506",1982-02-03,378.75,0.0066225407604934
"3507",1982-02-04,383.75,0.013114942077828
"3508",1982-02-05,384.5,0.00195249004429243
"3509",1982-02-08,381.5,-0.00783293822118747
"3510",1982-02-09,378,-0.00921665510492353
"3511",1982-02-10,382.6,0.0120958613865643
"3512",1982-02-11,381.5,-0.00287920628164073
"3513",1982-02-12,379,-0.00657464564208521
"3514",1982-02-15,375.55,-0.00914458695040565
"3515",1982-02-16,376.25,0.00186219793106446
"3516",1982-02-17,375.5,-0.00199534485889608
"3517",1982-02-18,367.5,-0.0215351525512979
"3518",1982-02-19,368.75,0.00339558900113879
"3519",1982-02-22,364,-0.0129650400172894
"3520",1982-02-23,360.5,-0.00966191091173663
"3521",1982-02-24,362.75,0.00622193503929314
"3522",1982-02-25,368,0.0143690464046342
"3523",1982-02-26,363.25,-0.0129916357185387
"3524",1982-03-01,358.75,-0.0124655353765615
"3525",1982-03-02,363,0.0117770671910193
"3526",1982-03-03,357.1,-0.016386979664448
"3527",1982-03-04,347,-0.0286910746535431
"3528",1982-03-08,335.5,-0.0337028235351227
"3529",1982-03-09,325.5,-0.0302594947631123
"3530",1982-03-10,332.75,0.0220289956265969
"3531",1982-03-11,334,0.00374953570147962
"3532",1982-03-12,322.5,-0.0350378567408738
"3533",1982-03-15,314.25,-0.0259142887654704
"3534",1982-03-16,321,0.0212522756596591
"3535",1982-03-17,314.5,-0.0204570469895202
"3536",1982-03-18,322.4,0.0248089344919773
"3537",1982-03-19,316.25,-0.0192599705907428
"3538",1982-03-22,318.5,0.00708943497048775
"3539",1982-03-23,327,0.0263376958850357
"3540",1982-03-24,333,0.0181823190831905
"3541",1982-03-25,328,-0.0151288815962998
"3542",1982-03-26,322.75,-0.0161355786573925
"3543",1982-03-29,319.5,-0.0101207559091625
"3544",1982-03-30,325.75,0.0193729421873652
"3545",1982-03-31,320.5,-0.0162479396442299
"3546",1982-04-01,325.5,0.0154801852878999
"3547",1982-04-02,326.6,0.0033737188877403
"3548",1982-04-05,336,0.0283749794268395
"3549",1982-04-06,346.25,0.0300498975383441
"3550",1982-04-07,356.75,0.0298741988553974
"3551",1982-04-08,352.5,-0.0119846341046221
"3552",1982-04-13,352.5,0
"3553",1982-04-14,364.75,0.0341615651505718
"3554",1982-04-15,362.5,-0.00618771310816602
"3555",1982-04-16,363.75,0.00344234419097322
"3556",1982-04-19,356.75,-0.0194315621287569
"3557",1982-04-20,345.75,-0.0313192858120779
"3558",1982-04-21,346.6,0.00245540673663758
"3559",1982-04-22,344.75,-0.00535186060809423
"3560",1982-04-23,346.75,0.00578454252153016
"3561",1982-04-26,361,0.0402738991379392
"3562",1982-04-27,350.75,-0.0288042393503103
"3563",1982-04-28,358.5,0.0218549410571045
"3564",1982-04-29,352,-0.018297484441578
"3565",1982-04-30,356.75,0.0134040807588489
"3566",1982-05-04,343.5,-0.037848144694542
"3567",1982-05-05,341.75,-0.00510763605834441
"3568",1982-05-06,335.25,-0.0192029534422717
"3569",1982-05-07,336.25,0.00297840875426125
"3570",1982-05-10,329.5,-0.020278576973487
"3571",1982-05-11,330,0.00151630051796392
"3572",1982-05-12,333.5,0.0105502108951523
"3573",1982-05-13,331.75,-0.00526119214336074
"3574",1982-05-14,331.75,0
"3575",1982-05-17,337.25,0.0164428218755477
"3576",1982-05-18,337.5,0.00074101522471981
"3577",1982-05-19,342.75,0.0154358081298387
"3578",1982-05-20,341.5,-0.0036536394315787
"3579",1982-05-21,343.25,0.00511136563723547
"3580",1982-05-24,331.85,-0.0337759850561463
"3581",1982-05-25,326,-0.0177856782252261
"3582",1982-05-26,332,0.0182375875497804
"3583",1982-05-27,324.75,-0.0220793133657793
"3584",1982-05-28,325.5,0.00230680609791545
"3585",1982-06-01,319,-0.02017135886378
"3586",1982-06-02,316.8,-0.00692044284457349
"3587",1982-06-03,322,0.0162808856041377
"3588",1982-06-04,318.5,-0.0109290705321907
"3589",1982-06-07,322.9,0.0137202027520118
"3590",1982-06-08,330.9,0.0244735371633364
"3591",1982-06-09,326.75,-0.0126208624232351
"3592",1982-06-10,329,0.00686239826104096
"3593",1982-06-11,327,-0.00609757986811843
"3594",1982-06-14,322.25,-0.0146325290779563
"3595",1982-06-15,315,-0.0227550029936641
"3596",1982-06-16,316.65,0.00522442413680579
"3597",1982-06-17,313.5,-0.00999770288946333
"3598",1982-06-18,307.5,-0.0193242728264034
"3599",1982-06-21,297,-0.0347429484438724
"3600",1982-06-22,301.75,0.015866721174941
"3601",1982-06-23,300.75,-0.00331950512285228
"3602",1982-06-24,309.75,0.0294861656544629
"3603",1982-06-25,304,-0.0187378191030296
"3604",1982-06-28,303.4,-0.00197563449178961
"3605",1982-06-29,310.75,0.0239366634763885
"3606",1982-06-30,314,0.0104042555174324
"3607",1982-07-01,311.75,-0.00719140134810736
"3608",1982-07-02,313,0.00400160598000721
"3609",1982-07-05,315.5,0.00795549144111529
"3610",1982-07-06,313.1,-0.00763605364890818
"3611",1982-07-07,307.4,-0.0183727972278644
"3612",1982-07-08,310.85,0.0111606496108507
"3613",1982-07-09,322.35,0.0363274310412827
"3614",1982-07-12,338.5,0.0488861805957006
"3615",1982-07-13,339,0.00147601502812034
"3616",1982-07-14,353.75,0.0425903415769975
"3617",1982-07-15,347.75,-0.0171066181538952
"3618",1982-07-16,345.75,-0.00576786025868437
"3619",1982-07-19,350,0.0122171839385912
"3620",1982-07-20,344.25,-0.0165650168746945
"3621",1982-07-21,361.5,0.0488939039900549
"3622",1982-07-22,358.25,-0.00903097489053817
"3623",1982-07-23,363.75,0.0152357517774213
"3624",1982-07-26,357,-0.0187310367060638
"3625",1982-07-27,351.5,-0.0155260705289191
"3626",1982-07-28,345.75,-0.0164937407058519
"3627",1982-07-29,340.5,-0.0153008449553012
"3628",1982-07-30,342.5,0.00585653211271353
"3629",1982-08-02,352.125,0.0277145684942566
"3630",1982-08-03,355.5,0.00953902304675847
"3631",1982-08-04,347.6,-0.0224728558520582
"3632",1982-08-05,348.25,0.00186821926867786
"3633",1982-08-06,346.125,-0.00612063116878936
"3634",1982-08-09,337.75,-0.0244940046508173
"3635",1982-08-10,337.75,0
"3636",1982-08-11,332.875,-0.0145389327062118
"3637",1982-08-12,333.25,0.0011259149247218
"3638",1982-08-13,337.75,0.01341301778149
"3639",1982-08-16,337.25,-0.00148148175244334
"3640",1982-08-17,338,0.00222140039515395
"3641",1982-08-18,352.1,0.0408693306779879
"3642",1982-08-19,356.25,0.0117175054218537
"3643",1982-08-20,379,0.0619034734995658
"3644",1982-08-23,381.75,0.00722973901631541
"3645",1982-08-24,411.5,0.0750430760183827
"3646",1982-08-25,394.5,-0.042189879831195
"3647",1982-08-26,417.5,0.0566654040049812
"3648",1982-08-27,425.25,0.0183926869850604
"3649",1982-08-31,409.6,-0.0374961575506729
"3650",1982-09-01,404.25,-0.0131475752680821
"3651",1982-09-02,408.25,0.00984623339335844
"3652",1982-09-03,454.75,0.107868085547658
"3653",1982-09-06,458,0.00712136671595331
"3654",1982-09-07,488.5,0.0644702873686525
"3655",1982-09-08,469,-0.0407367030365586
"3656",1982-09-09,477,0.0169137224420624
"3657",1982-09-10,448.25,-0.0621653784030993
"3658",1982-09-13,440,-0.0185763855729357
"3659",1982-09-14,452,0.0269074529199251
"3660",1982-09-15,444.75,-0.0161698532862875
"3661",1982-09-16,447.25,0.00560539584288477
"3662",1982-09-17,445.5,-0.00392047547796448
"3663",1982-09-20,426.25,-0.0441712183131378
"3664",1982-09-21,426.5,0.00058633833400723
"3665",1982-09-22,441.5,0.0345656531122804
"3666",1982-09-23,437.25,-0.00967290614530292
"3667",1982-09-24,438.5,0.00285469791352622
"3668",1982-09-27,414.25,-0.056890155505565
"3669",1982-09-28,409.65,-0.0111665197188486
"3670",1982-09-29,413.15,0.0085075865593689
"3671",1982-09-30,394.75,-0.0455580700114417
"3672",1982-10-01,397.75,0.00757101408214478
"3673",1982-10-04,392.75,-0.0126503900821655
"3674",1982-10-05,387.25,-0.0141027978387527
"3675",1982-10-06,402.5,0.0386246175616405
"3676",1982-10-07,417.25,0.0359904656833265
"3677",1982-10-08,438,0.0485333478345016
"3678",1982-10-11,432.75,-0.0120587163201273
"3679",1982-10-12,442.25,0.0217151389835752
"3680",1982-10-13,429.5,-0.0292535916155838
"3681",1982-10-14,448,0.0421714909906745
"3682",1982-10-15,437.25,-0.0242881185162735
"3683",1982-10-18,426.5,-0.0248927469669775
"3684",1982-10-19,439,0.0288870461434376
"3685",1982-10-20,429.75,-0.0212957688122133
"3686",1982-10-21,432.25,0.00580048030044189
"3687",1982-10-22,426.25,-0.0139780959656735
"3688",1982-10-25,420.5,-0.0135815491847238
"3689",1982-10-26,416.5,-0.00955801780610521
"3690",1982-10-27,422.25,0.0137110940810121
"3691",1982-10-28,418.25,-0.00951821582097612
"3692",1982-10-29,422,0.00892597416907837
"3693",1982-11-01,426.75,0.011193047638538
"3694",1982-11-02,431.5,0.0110691488489323
"3695",1982-11-03,433.5,0.00462428569711459
"3696",1982-11-04,426,-0.0174524499512261
"3697",1982-11-05,423,-0.00706716722309331
"3698",1982-11-08,411,-0.0287789645500434
"3699",1982-11-09,410,-0.00243605479788034
"3700",1982-11-10,412,0.0048661896511728
"3701",1982-11-11,408,-0.00975617494536518
"3702",1982-11-12,400,-0.0198026272961798
"3703",1982-11-15,404.5,0.0111871893905651
"3704",1982-11-16,404,-0.0012368585373963
"3705",1982-11-17,412.6,0.0210637226760007
"3706",1982-11-18,409.25,-0.00815238438590704
"3707",1982-11-19,417,0.0187600055475574
"3708",1982-11-22,413.4,-0.00867057455113329
"3709",1982-11-23,404.75,-0.0211460546899236
"3710",1982-11-24,404.5,-0.000617856059197841
"3711",1982-11-25,410.25,0.0141149934716536
"3712",1982-11-26,413.75,0.00849519672107224
"3713",1982-11-29,428.5,0.035028811346562
"3714",1982-11-30,428.25,-0.000583600833604869
"3715",1982-12-01,440,0.0270675897080768
"3716",1982-12-02,435.75,-0.00970604251217644
"3717",1982-12-03,440.75,0.0114091368778499
"3718",1982-12-06,443,0.00509194876715569
"3719",1982-12-07,458.15,0.0336268713660868
"3720",1982-12-08,449.25,-0.019617115747554
"3721",1982-12-09,442.5,-0.0151390612156845
"3722",1982-12-10,439,-0.00794105137281242
"3723",1982-12-13,438.75,-0.000569638295096375
"3724",1982-12-14,449.25,0.0236497508835933
"3725",1982-12-15,435.25,-0.0316589470153703
"3726",1982-12-16,441.5,0.0142574413957162
"3727",1982-12-17,440.5,-0.00226757466777983
"3728",1982-12-20,440.75,0.000567375901745493
"3729",1982-12-21,441.75,0.00226628992182576
"3730",1982-12-22,448.15,0.0143838866035653
"3731",1982-12-23,445.5,-0.00593075089250661
"3732",1982-12-24,448.5,0.00671143458798618
"3733",1982-12-29,456.75,0.0182275137592658
"3734",1982-12-30,457.25,0.00109409201285882
"3735",1982-12-31,448,-0.0204370548559902
"3736",1983-01-04,452.75,0.0105468643485382
"3737",1983-01-05,454.75,0.00440772063470884
"3738",1983-01-06,458,0.00712136671595331
"3739",1983-01-07,454,-0.00877198607283702
"3740",1983-01-10,474,0.0431101236537286
"3741",1983-01-11,490.5,0.0342179573103412
"3742",1983-01-12,483,-0.0154086253528458
"3743",1983-01-13,491,0.0164274741419481
"3744",1983-01-14,483.75,-0.0148758834505287
"3745",1983-01-17,494.5,0.0219789067187754
"3746",1983-01-18,487,-0.0152830279801774
"3747",1983-01-19,497.75,0.0218338198617163
"3748",1983-01-20,487.5,-0.020807652506404
"3749",1983-01-21,490.25,0.00562517463855361
"3750",1983-01-24,475.75,-0.0300229589001964
"3751",1983-01-25,485,0.0192563847612242
"3752",1983-01-26,488.25,0.00667867881930473
"3753",1983-01-27,493.5,0.0106952891167484
"3754",1983-01-28,492.5,-0.00202839826139289
"3755",1983-01-31,503,0.0210957094875956
"3756",1983-02-01,508.5,0.0108750453888753
"3757",1983-02-02,498.25,-0.0203632563957106
"3758",1983-02-03,506,0.0154347101945618
"3759",1983-02-04,501,-0.00993056820260119
"3760",1983-02-07,489,-0.0242436116099922
"3761",1983-02-08,496.5,0.0152209940103551
"3762",1983-02-09,492.25,-0.00859676596599268
"3763",1983-02-10,494.75,0.00506586696344069
"3764",1983-02-11,506,0.0224840848047902
"3765",1983-02-14,500.5,-0.0109290705321907
"3766",1983-02-15,511.5,0.0217399866364065
"3767",1983-02-16,506.75,-0.00932980005957251
"3768",1983-02-17,506,-0.00148111604464329
"3769",1983-02-18,502.25,-0.00743866559242168
"3770",1983-02-21,503.75,0.0029821095658491
"3771",1983-02-22,503.25,-0.000993048740991931
"3772",1983-02-23,479.25,-0.0488646825941474
"3773",1983-02-24,473.75,-0.0115426255291178
"3774",1983-02-25,470.75,-0.00635258885937429
"3775",1983-02-28,419.75,-0.114667871579612
"3776",1983-03-01,414.5,-0.0125863213823001
"3777",1983-03-02,431,0.0390351155283977
"3778",1983-03-03,431.75,0.00173862692304017
"3779",1983-03-04,415.5,-0.0383641027312844
"3780",1983-03-07,421.25,0.0137438673710681
"3781",1983-03-08,422.25,0.00237107402133852
"3782",1983-03-09,424.25,0.00472534842642602
"3783",1983-03-10,433,0.0204148238881539
"3784",1983-03-11,424,-0.021004272770532
"3785",1983-03-14,431.75,0.0181132617948299
"3786",1983-03-15,436.5,0.010941658252869
"3787",1983-03-16,424,-0.0290549200476988
"3788",1983-03-17,416.75,-0.0172469336010543
"3789",1983-03-18,419.75,0.00717277432674646
"3790",1983-03-21,414.5,-0.0125863213823001
"3791",1983-03-22,420.75,0.0149658584955654
"3792",1983-03-23,413,-0.018591240109882
"3793",1983-03-24,415,0.00483092726966472
"3794",1983-03-25,411.25,-0.00907721815111628
"3795",1983-03-28,412,0.00182204726994506
"3796",1983-03-29,412,0
"3797",1983-03-30,417.25,0.0126622131924181
"3798",1983-03-31,414.25,-0.00721590623527213
"3799",1983-04-05,425.75,0.0273826632361249
"3800",1983-04-06,428.5,0.00643841849503701
"3801",1983-04-07,426.5,-0.0046783711061007
"3802",1983-04-08,423,-0.00824018788545633
"3803",1983-04-11,427.75,0.0111667337260251
"3804",1983-04-12,433.25,0.0127760158234125
"3805",1983-04-13,428.75,-0.010440930115565
"3806",1983-04-14,436.25,0.0173414750364866
"3807",1983-04-15,435.75,-0.00114678911650667
"3808",1983-04-18,443,0.0165010856450056
"3809",1983-04-19,441.5,-0.00339175000112135
"3810",1983-04-20,434,-0.0171334859436092
"3811",1983-04-21,440.5,0.0148659112758294
"3812",1983-04-22,436.25,-0.00969497185959778
"3813",1983-04-25,442.25,0.0136598595232575
"3814",1983-04-26,435.25,-0.0159547543915961
"3815",1983-04-27,436.5,0.00286779663135839
"3816",1983-04-28,427,-0.0220043620510317
"3817",1983-04-29,428.5,0.00350672480920977
"3818",1983-05-03,431,0.00581735206591283
"3819",1983-05-04,434.5,0.00808785460169936
"3820",1983-05-05,435,0.00115008638323744
"3821",1983-05-06,431.5,-0.00807852056520186
"3822",1983-05-09,435,0.00807852056520186
"3823",1983-05-10,439.25,0.00972269597852193
"3824",1983-05-11,443.25,0.00906521788711157
"3825",1983-05-12,438.25,-0.0113444211529741
"3826",1983-05-13,438,-0.000570613424897282
"3827",1983-05-16,438.5,0.00114090143579126
"3828",1983-05-17,437.5,-0.00228310601456894
"3829",1983-05-18,442.15,0.0105724852240749
"3830",1983-05-19,440,-0.00487446410943715
"3831",1983-05-20,439,-0.00227531383713497
"3832",1983-05-23,433,-0.0137616850726818
"3833",1983-05-24,437.25,0.00976738589622173
"3834",1983-05-25,437.6,0.000800137209060026
"3835",1983-05-26,441.25,0.00830635713973482
"3836",1983-05-27,436.85,-0.0100217215034029
"3837",1983-05-31,439,0.00490952633106811
"3838",1983-06-01,416.25,-0.0532133717805179
"3839",1983-06-02,411.5,-0.0114770211775292
"3840",1983-06-03,413.25,0.00424371658400879
"3841",1983-06-06,408.75,-0.01094901448967
"3842",1983-06-07,403.15,-0.0137950210804325
"3843",1983-06-08,402.25,-0.00223491525853792
"3844",1983-06-09,405.75,0.00866342052220759
"3845",1983-06-10,413.25,0.0183155303064328
"3846",1983-06-13,412,-0.00302938735160652
"3847",1983-06-14,412.35,0.000849153929837421
"3848",1983-06-15,407.5,-0.0118315705984466
"3849",1983-06-16,410.75,0.00794382423646045
"3850",1983-06-17,416.5,0.0139017046895198
"3851",1983-06-20,411.25,-0.0126851595273161
"3852",1983-06-21,415.25,0.00967944641382257
"3853",1983-06-22,421.25,0.0143457331731671
"3854",1983-06-23,418.5,-0.00654959173704128
"3855",1983-06-24,420.75,0.00536194314138516
"3856",1983-06-27,423.25,0.00592418794232952
"3857",1983-06-28,413.75,-0.0227010943219721
"3858",1983-06-29,415.25,0.00361882180213158
"3859",1983-06-30,416.75,0.00360577313749921
"3860",1983-07-01,416.75,0
"3861",1983-07-04,416,-0.00180126136964009
"3862",1983-07-05,413.75,-0.0054233335699907
"3863",1983-07-06,412.25,-0.0036319652515644
"3864",1983-07-07,414.25,0.00483969486696445
"3865",1983-07-08,422.75,0.0203113314720174
"3866",1983-07-11,426.15,0.00801040918961693
"3867",1983-07-12,430.5,0.0101559268994782
"3868",1983-07-13,426.5,-0.00933495693605124
"3869",1983-07-14,424.4,-0.00493596019190612
"3870",1983-07-15,421.75,-0.00626368531375032
"3871",1983-07-18,423.25,0.00355029958716724
"3872",1983-07-19,424.25,0.00235988310109114
"3873",1983-07-20,426,0.00411644215503504
"3874",1983-07-21,429.25,0.00760015350821419
"3875",1983-07-22,424.25,-0.0117165956632492
"3876",1983-07-25,423.25,-0.00235988310109114
"3877",1983-07-26,426.25,0.00706300758448197
"3878",1983-07-27,425.75,-0.00117370905492908
"3879",1983-07-28,426,0.000587026726573292
"3880",1983-07-29,422.25,-0.00884179058146106
"3881",1983-08-01,413.25,-0.0215448189867766
"3882",1983-08-02,413.75,0.00120918999013941
"3883",1983-08-03,412.75,-0.002419843891035
"3884",1983-08-04,413.25,0.00121065390089559
"3885",1983-08-05,409,-0.010337580658331
"3886",1983-08-08,410.5,0.00366077284968114
"3887",1983-08-09,412,0.00364742045704336
"3888",1983-08-10,408,-0.00975617494536518
"3889",1983-08-11,411.15,0.00769093701274315
"3890",1983-08-12,411.6,0.00109389254298975
"3891",1983-08-15,415.3,0.00894914667681324
"3892",1983-08-16,419.75,0.0106581453209422
"3893",1983-08-17,420.25,0.00119047633107527
"3894",1983-08-18,421,0.00178306139365603
"3895",1983-08-19,419.1,-0.00452327875135516
"3896",1983-08-22,421.25,0.00511692673554531
"3897",1983-08-23,425.75,0.0106258378762263
"3898",1983-08-24,423.75,-0.00470866084813792
"3899",1983-08-25,422.5,-0.00295421189743106
"3900",1983-08-26,419.25,-0.00772204609391025
"3901",1983-08-30,418.85,-0.000954540103499824
"3902",1983-08-31,414.5,-0.0104398860244688
"3903",1983-09-01,415.8,0.003131400848563
"3904",1983-09-02,418.3,0.00599450302424032
"3905",1983-09-05,420,0.00405583282926081
"3906",1983-09-06,418.25,-0.00417537141048019
"3907",1983-09-07,413,-0.0126317469059005
"3908",1983-09-08,414.5,0.00362538161431658
"3909",1983-09-09,414.5,0
"3910",1983-09-12,416.9,0.00577341031140133
"3911",1983-09-13,406.75,-0.024647638787604
"3912",1983-09-14,406.15,-0.00147619660218457
"3913",1983-09-15,403.75,-0.00592667496009636
"3914",1983-09-16,405.25,0.00370828607891927
"3915",1983-09-19,410.25,0.0122625693544149
"3916",1983-09-20,413,0.00668086299083281
"3917",1983-09-21,412,-0.0024242436115065
"3918",1983-09-22,410.5,-0.00364742045704336
"3919",1983-09-23,413.25,0.00667680780864988
"3920",1983-09-26,416.25,0.00723330459352045
"3921",1983-09-27,413.5,-0.00662852683090787
"3922",1983-09-28,414,0.00120845936156844
"3923",1983-09-29,409.5,-0.0109290705321898
"3924",1983-09-30,404,-0.0135220253319739
"3925",1983-10-03,393.5,-0.0263338101036927
"3926",1983-10-04,392.75,-0.00190779072172731
"3927",1983-10-05,388.75,-0.0102368136422868
"3928",1983-10-06,397.25,0.021629341923382
"3929",1983-10-07,395.7,-0.00390945702544698
"3930",1983-10-10,399.25,0.00893143870374313
"3931",1983-10-11,400.5,0.00312597941329251
"3932",1983-10-12,395.75,-0.0119310677472928
"3933",1983-10-13,397.5,0.00441223533326518
"3934",1983-10-14,400.75,0.00814285739527598
"3935",1983-10-17,400.5,-0.000624024981248361
"3936",1983-10-18,396.75,-0.00940740710189569
"3937",1983-10-19,393.6,-0.00797119422842041
"3938",1983-10-20,390,-0.00918842605440595
"3939",1983-10-21,393.6,0.00918842605440595
"3940",1983-10-24,396.25,0.00671016001339186
"3941",1983-10-25,396.25,0
"3942",1983-10-26,395.25,-0.00252684910190837
"3943",1983-10-27,384.5,-0.0275746871438827
"3944",1983-10-28,387.25,0.00712669035127877
"3945",1983-10-31,383.5,-0.00973085848966715
"3946",1983-11-01,376,-0.019750477417416
"3947",1983-11-02,381.5,0.0145217073346169
"3948",1983-11-03,381.75,0.000655093374230198
"3949",1983-11-04,382.5,0.00196270916784869
"3950",1983-11-07,377,-0.0144834658185795
"3951",1983-11-08,382.15,0.0135680142408825
"3952",1983-11-09,380.5,-0.00432702438715271
"3953",1983-11-10,382,0.00393443130483462
"3954",1983-11-11,381.15,-0.00222761017229267
"3955",1983-11-14,382.6,0.00379705857186963
"3956",1983-11-15,383.25,0.00169746074577137
"3957",1983-11-16,383,-0.000652528571277955
"3958",1983-11-17,376.5,-0.0171169419406976
"3959",1983-11-18,376.25,-0.000664231176862984
"3960",1983-11-21,374.75,-0.00399467908037821
"3961",1983-11-22,375.8,0.00279794999665839
"3962",1983-11-23,375.75,-0.000133058346281523
"3963",1983-11-24,375.75,0
"3964",1983-11-25,375.9,0.000399121937048719
"3965",1983-11-28,381.25,0.0141321773514891
"3966",1983-11-29,391.25,0.0258914139327411
"3967",1983-11-30,405.75,0.0363904645403377
"3968",1983-12-01,398.5,-0.0180297081644305
"3969",1983-12-02,403.5,0.0124689894797338
"3970",1983-12-05,402.4,-0.00272986892447413
"3971",1983-12-06,398,-0.0109946135010919
"3972",1983-12-07,399.75,0.00438734642962579
"3973",1983-12-08,402,0.00561273690495767
"3974",1983-12-09,388.5,-0.0341589188113192
"3975",1983-12-12,390.9,0.0061586029912073
"3976",1983-12-13,389.75,-0.00294626486102345
"3977",1983-12-14,390,0.00064123118580639
"3978",1983-12-15,388.6,-0.00359620218035239
"3979",1983-12-16,381,-0.0197511618166386
"3980",1983-12-19,376.65,-0.011483000854998
"3981",1983-12-20,375.4,-0.00332425011929516
"3982",1983-12-21,378.25,0.00756322851605695
"3983",1983-12-22,378.9,0.00171696535609023
"3984",1983-12-23,379.5,0.00158227881112971
"3985",1983-12-28,379.1,-0.00105457431339584
"3986",1983-12-29,379,-0.000263817439862812
"3987",1983-12-30,381.5,0.00657464564208521
"3988",1984-01-03,384,0.00653170186321539
"3989",1984-01-04,376.5,-0.0197245053477788
"3990",1984-01-05,376.5,0
"3991",1984-01-06,374.4,-0.00559330263651159
"3992",1984-01-09,364.25,-0.0274842995281226
"3993",1984-01-10,367.5,0.00888287357757722
"3994",1984-01-11,369,0.00407332538763594
"3995",1984-01-12,371.25,0.00607904607638243
"3996",1984-01-13,370,-0.0033726844786397
"3997",1984-01-16,370.25,0.000675447509638438
"3998",1984-01-17,368.75,-0.00405954549387832
"3999",1984-01-18,368.25,-0.00135685231129035
"4000",1984-01-19,373,0.0128163643010764
"4001",1984-01-20,372.75,-0.000670465998967806
"4002",1984-01-23,371.25,-0.00403226352793862
"4003",1984-01-24,365.2,-0.0164305413960966
"4004",1984-01-25,366.375,0.00321225031024319
"4005",1984-01-26,368.4,0.0055119053500956
"4006",1984-01-27,366.65,-0.00476158984134312
"4007",1984-01-30,369.25,0.00706620687168069
"4008",1984-01-31,371.9,0.00715107951953531
"4009",1984-02-01,377.25,0.0142830967169338
"4010",1984-02-02,382.75,0.0144739368898348
"4011",1984-02-03,386.25,0.00910279367416233
"4012",1984-02-06,380.4,-0.0152614975407204
"4013",1984-02-07,379.25,-0.00302771244259326
